customer_id,order_id,order_date,category,channel,units,gross_sales,discount_rate,net_sales,returned
C00901,C00901-O001,2025-04-14,Beauty,Online,3,219.68,0.1342,190.2,0
C00901,C00901-O003,2025-04-16,Home,Store,2,233.54,0.1147,206.75,0
C00901,C00901-O007,2025-04-27,Electronics,Store,6,179.48,0.1973,144.07,0
C00901,C00901-O002,2025-05-03,Electronics,Store,2,201.83,0.3457,132.06,0
C00901,C00901-O004,2025-05-08,Electronics,Online,1,208.05,0.5445,94.76,0
C00901,C00901-O008,2025-05-20,Home,Online,3,150.36,0.2133,118.28,0
C00901,C00901-O005,2025-06-01,Electronics,Online,4,228.06,0.1071,203.64,1
C00901,C00901-O009,2025-11-29,Beauty,Online,1,120.76,0.1965,97.04,0
C00902,C00902-O002,2025-06-01,Electronics,Online,3,81.66,0.1496,69.45,0
C00902,C00902-O003,2025-07-25,Fashion,Store,2,174.65,0.1543,147.71,0
C00902,C00902-O011,2025-09-05,Fashion,Online,1,103.25,0.1076,92.14,0
C00902,C00902-O015,2025-09-26,Sports,Online,2,250.57,0.2653,184.09,0
C00902,C00902-O008,2025-10-07,Beauty,Online,3,115.53,0.492,58.68,0
C00902,C00902-O012,2025-10-12,Home,Online,2,78.23,0.1172,69.06,0
C00902,C00902-O010,2025-10-22,Sports,Online,3,131.66,0.1715,109.08,0
C00902,C00902-O006,2025-10-29,Electronics,Online,3,121.27,0.1235,106.29,0
C00902,C00902-O004,2025-11-15,Beauty,Store,1,72.8,0.0753,67.32,0
C00902,C00902-O007,2025-11-19,Fashion,Store,1,163.53,0.2708,119.25,0
C00902,C00902-O001,2025-12-19,Home,Store,1,300.4,0.3611,191.91,0
C00902,C00902-O009,2026-01-05,Grocery,Online,2,111.87,0.3783,69.55,0
C00902,C00902-O005,2026-01-06,Home,Online,1,197.6,0.27,144.24,0
C00902,C00902-O013,2026-01-09,Fashion,Online,8,100.46,0.3179,68.52,0
C00902,C00902-O014,2026-02-10,Beauty,Online,1,84.83,0.1883,68.85,0
C00902,C00902-O016,2026-03-17,Electronics,Online,2,91.81,0.2058,72.91,0
C00903,C00903-O021,2025-08-13,Electronics,Store,2,156.28,0.3207,106.16,0
C00903,C00903-O004,2025-08-24,Grocery,Online,1,177.2,0.0284,172.18,0
C00903,C00903-O001,2025-09-25,Fashion,Online,3,230.4,0.0618,216.16,0
C00903,C00903-O005,2025-10-22,Home,Online,3,163.44,0.0831,149.86,0
C00903,C00903-O014,2025-11-10,Home,Store,4,155.56,0.0597,146.26,0
C00903,C00903-O018,2025-11-24,Fashion,Store,4,180.96,0.0209,177.18,0
C00903,C00903-O006,2025-12-08,Home,Store,2,258.06,0.2387,196.45,0
C00903,C00903-O002,2025-12-09,Home,Store,1,230.75,0.1424,197.89,0
C00903,C00903-O013,2025-12-09,Fashion,Online,1,243.83,0.0554,230.32,0
C00903,C00903-O011,2025-12-12,Fashion,Store,1,152.11,0.0653,142.17,0
C00903,C00903-O003,2025-12-14,Fashion,Store,4,116.02,0.1675,96.6,0
C00903,C00903-O019,2025-12-24,Fashion,Online,3,152.27,0.0149,150.0,0
C00903,C00903-O009,2025-12-26,Sports,Online,1,180.51,0.2126,142.13,0
C00903,C00903-O012,2026-01-05,Electronics,Online,4,125.87,0.0737,116.59,0
C00903,C00903-O017,2026-01-05,Beauty,Store,3,181.49,0.1349,157.01,0
C00903,C00903-O020,2026-01-09,Fashion,Online,4,176.51,0.14,151.8,0
C00903,C00903-O016,2026-01-23,Electronics,Online,1,128.81,0.0265,125.39,0
C00903,C00903-O022,2026-02-05,Grocery,Store,3,184.39,0.0509,175.01,0
C00903,C00903-O007,2026-02-12,Beauty,Store,2,116.4,0.0736,107.83,0
C00903,C00903-O010,2026-02-13,Electronics,Online,2,208.99,0.0934,189.48,0
C00903,C00903-O008,2026-02-18,Beauty,Online,3,148.12,0.2189,115.69,0
C00903,C00903-O015,2026-02-22,Fashion,Online,1,168.48,0.037,162.24,0
C00903,C00903-O023,2026-03-06,Sports,Store,1,114.78,0.0402,110.17,0
C00903,C00903-O024,2026-03-22,Fashion,Online,2,135.35,0.0516,128.37,0
C00904,C00904-O002,2025-04-01,Electronics,Online,3,290.68,0.3424,191.14,0
C00904,C00904-O003,2025-04-28,Fashion,Online,2,209.41,0.3809,129.65,0
C00904,C00904-O008,2025-04-30,Grocery,Online,1,199.64,0.1383,172.03,0
C00904,C00904-O007,2025-05-13,Fashion,Online,4,213.08,0.2161,167.03,0
C00904,C00904-O009,2025-05-13,Home,Online,1,182.8,0.077,168.73,0
C00904,C00904-O010,2025-05-21,Sports,Online,1,270.73,0.2592,200.56,0
C00904,C00904-O004,2025-06-26,Home,Online,1,86.51,0.2496,64.92,0
C00904,C00904-O005,2025-06-30,Electronics,Store,4,142.3,0.2697,103.92,0
C00904,C00904-O006,2025-07-01,Electronics,Online,3,194.38,0.0728,180.24,0
C00904,C00904-O001,2025-07-31,Fashion,Store,2,265.58,0.1393,228.59,0
C00904,C00904-O011,2025-10-09,Electronics,Online,2,235.7,0.2076,186.76,0
C00905,C00905-O002,2025-04-12,Beauty,Store,1,69.63,0.331,46.58,0
C00905,C00905-O003,2025-04-25,Beauty,Online,3,42.88,0.2686,31.36,1
C00905,C00905-O001,2025-05-25,Home,Online,2,76.39,0.201,61.04,0
C00905,C00905-O004,2025-05-29,Fashion,Store,6,69.34,0.3529,44.87,0
C00905,C00905-O005,2025-09-08,Fashion,Store,4,67.77,0.4641,36.32,0
C00906,C00906-O006,2025-05-07,Fashion,Online,4,37.51,0.65,13.13,0
C00906,C00906-O004,2025-06-05,Fashion,Online,2,38.97,0.6066,15.33,0
C00906,C00906-O001,2025-06-28,Home,Online,1,64.27,0.6392,23.19,0
C00906,C00906-O007,2025-06-30,Fashion,Online,3,70.6,0.5881,29.07,0
C00906,C00906-O008,2025-07-13,Home,Online,2,63.23,0.5511,28.38,0
C00906,C00906-O005,2025-08-15,Fashion,Online,3,85.06,0.4522,46.6,0
C00906,C00906-O002,2025-09-13,Fashion,Store,1,69.25,0.299,48.55,0
C00906,C00906-O003,2025-10-29,Grocery,Online,3,74.64,0.4556,40.63,0
C00906,C00906-O009,2026-01-21,Grocery,Online,1,46.62,0.3775,29.02,1
C00907,C00907-O007,2025-03-31,Home,Store,1,164.61,0.27,120.16,0
C00907,C00907-O002,2025-04-03,Electronics,Store,2,141.5,0.437,79.66,1
C00907,C00907-O008,2025-04-11,Beauty,Store,1,111.88,0.1521,94.86,0
C00907,C00907-O010,2025-04-21,Beauty,Online,4,222.14,0.2894,157.86,0
C00907,C00907-O001,2025-04-28,Sports,Online,5,226.95,0.1833,185.35,0
C00907,C00907-O004,2025-05-02,Sports,Online,1,128.29,0.0899,116.76,0
C00907,C00907-O005,2025-05-03,Electronics,Store,1,135.84,0.2703,99.12,1
C00907,C00907-O006,2025-05-15,Fashion,Online,2,132.44,0.2194,103.39,0
C00907,C00907-O003,2025-05-18,Electronics,Online,1,328.06,0.4566,178.28,0
C00907,C00907-O009,2025-05-24,Fashion,Online,3,301.78,0.144,258.31,0
C00907,C00907-O011,2025-09-15,Home,Store,2,237.37,0.1491,201.98,0
C00908,C00908-O007,2025-08-09,Home,Store,3,211.02,0.0744,195.33,0
C00908,C00908-O002,2025-09-12,Home,Store,4,176.22,0.1199,155.1,0
C00908,C00908-O008,2025-10-03,Electronics,Online,3,154.25,0.1151,136.49,0
C00908,C00908-O001,2025-10-08,Electronics,Store,1,186.95,0.1301,162.63,0
C00908,C00908-O004,2025-10-17,Electronics,Store,2,292.92,0.0982,264.16,0
C00908,C00908-O010,2025-11-22,Beauty,Online,1,115.06,0.1104,102.36,0
C00908,C00908-O005,2025-12-06,Fashion,Online,3,211.47,0.0793,194.7,0
C00908,C00908-O009,2025-12-19,Beauty,Online,2,280.69,0.1167,247.94,0
C00908,C00908-O006,2026-01-20,Home,Store,2,133.29,0.1063,119.12,0
C00908,C00908-O003,2026-02-12,Electronics,Store,1,158.31,0.0262,154.16,0
C00908,C00908-O011,2026-03-15,Fashion,Store,2,163.15,0.1608,136.92,0
C00909,C00909-O012,2025-06-02,Fashion,Online,2,137.52,0.1409,118.15,0
C00909,C00909-O013,2025-06-23,Home,Online,3,151.35,0.1145,134.02,0
C00909,C00909-O011,2025-07-31,Fashion,Online,1,199.38,0.4187,115.9,0
C00909,C00909-O014,2025-08-07,Electronics,Online,2,199.61,0.0165,196.31,1
C00909,C00909-O001,2025-08-23,Grocery,Online,4,90.87,0.247,68.43,0
C00909,C00909-O007,2025-08-29,Electronics,Store,2,145.01,0.3445,95.06,0
C00909,C00909-O015,2025-09-04,Sports,Online,3,268.57,0.3222,182.03,0
C00909,C00909-O016,2025-09-18,Grocery,Online,2,96.17,0.3898,58.69,0
C00909,C00909-O009,2025-09-24,Beauty,Online,1,112.85,0.2842,80.79,0
C00909,C00909-O002,2025-11-26,Fashion,Online,3,197.62,0.2039,157.32,0
C00909,C00909-O004,2025-12-04,Fashion,Online,1,157.78,0.2416,119.67,0
C00909,C00909-O010,2025-12-06,Fashion,Online,2,115.71,0.2457,87.28,0
C00909,C00909-O005,2025-12-23,Beauty,Online,2,192.76,0.3253,130.06,0
C00909,C00909-O003,2025-12-29,Fashion,Online,1,181.86,0.0975,164.13,0
C00909,C00909-O006,2026-01-05,Fashion,Online,4,72.75,0.1653,60.72,0
C00909,C00909-O008,2026-01-25,Home,Store,2,169.8,0.1153,150.22,0
C00909,C00909-O017,2026-03-07,Home,Online,2,82.09,0.1244,71.88,0
C00910,C00910-O006,2025-07-31,Beauty,Online,2,99.52,0.2028,79.34,0
C00910,C00910-O002,2025-08-12,Home,Online,2,148.66,0.1882,120.67,0
C00910,C00910-O001,2025-09-03,Fashion,Online,4,159.74,0.4466,88.4,0
C00910,C00910-O008,2025-10-06,Electronics,Online,4,85.21,0.0773,78.62,0
C00910,C00910-O003,2025-10-31,Fashion,Online,4,208.76,0.1366,180.25,0
C00910,C00910-O011,2025-11-13,Home,Online,3,129.96,0.3876,79.58,1
C00910,C00910-O009,2025-12-24,Fashion,Online,4,99.46,0.2313,76.46,0
C00910,C00910-O004,2026-01-03,Beauty,Online,5,60.55,0.1173,53.45,1
C00910,C00910-O010,2026-01-03,Electronics,Online,1,203.4,0.3446,133.31,1
C00910,C00910-O005,2026-01-10,Beauty,Online,1,147.98,0.227,114.39,0
C00910,C00910-O007,2026-02-21,Grocery,Online,5,113.12,0.398,68.09,0
C00910,C00910-O012,2026-03-13,Sports,Online,2,158.51,0.107,141.55,0
C00911,C00911-O007,2025-04-26,Fashion,Online,5,69.57,0.3991,41.8,0
C00911,C00911-O009,2025-05-12,Home,Online,1,75.86,0.379,47.11,0
C00911,C00911-O005,2025-07-02,Fashion,Online,3,109.46,0.4335,62.01,0
C00911,C00911-O003,2025-07-11,Home,Online,2,122.42,0.65,42.85,0
C00911,C00911-O011,2025-08-04,Fashion,Online,1,102.42,0.5606,45.0,0
C00911,C00911-O008,2025-08-05,Sports,Store,2,80.01,0.3899,48.81,0
C00911,C00911-O010,2025-08-17,Beauty,Online,1,85.8,0.3557,55.28,0
C00911,C00911-O002,2025-09-03,Electronics,Online,1,53.95,0.3465,35.26,0
C00911,C00911-O006,2025-09-23,Fashion,Store,3,107.25,0.3107,73.93,0
C00911,C00911-O004,2025-10-16,Fashion,Online,5,74.39,0.4229,42.93,0
C00911,C00911-O001,2025-10-23,Electronics,Online,1,91.64,0.3445,60.07,0
C00911,C00911-O012,2025-12-21,Sports,Online,1,75.39,0.5459,34.23,0
C00912,C00912-O004,2025-07-02,Grocery,Store,3,42.88,0.3576,27.55,0
C00912,C00912-O001,2025-07-06,Grocery,Store,1,40.12,0.2473,30.2,0
C00912,C00912-O003,2025-07-09,Fashion,Online,5,64.36,0.5921,26.25,0
C00912,C00912-O002,2025-07-19,Home,Store,1,60.26,0.3859,37.0,0
C00912,C00912-O005,2025-08-29,Grocery,Store,2,58.23,0.1602,48.9,0
C00913,C00913-O002,2025-04-08,Fashion,Store,1,80.98,0.2296,62.39,0
C00913,C00913-O003,2025-04-09,Fashion,Online,4,51.98,0.2502,38.98,0
C00913,C00913-O001,2025-05-22,Grocery,Online,2,40.47,0.1658,33.76,0
C00913,C00913-O004,2025-10-27,Beauty,Online,1,60.91,0.4686,32.37,1
C00914,C00914-O003,2025-07-27,Home,Store,2,61.54,0.4651,32.92,0
C00914,C00914-O001,2025-07-29,Home,Store,3,68.64,0.2316,52.75,0
C00914,C00914-O002,2025-08-03,Grocery,Store,3,43.34,0.4464,23.99,0
C00914,C00914-O004,2025-09-27,Home,Store,1,35.66,0.3723,22.38,0
C00915,C00915-O001,2025-04-16,Grocery,Online,6,77.41,0.1775,63.67,0
C00915,C00915-O002,2025-05-03,Electronics,Store,2,66.62,0.2866,47.53,0
C00915,C00915-O003,2025-05-16,Beauty,Store,1,120.22,0.1393,103.48,0
C00915,C00915-O004,2025-08-13,Electronics,Online,1,58.25,0.1296,50.7,0
C00916,C00916-O001,2025-10-12,Fashion,Online,2,76.57,0.3275,51.49,0
C00917,C00917-O004,2025-07-07,Home,Store,1,206.9,0.0503,196.5,0
C00917,C00917-O002,2025-07-15,Electronics,Store,1,127.06,0.0553,120.04,0
C00917,C00917-O003,2025-07-15,Electronics,Store,1,126.2,0.147,107.66,0
C00917,C00917-O006,2025-08-05,Sports,Store,2,108.45,0.2416,82.25,0
C00917,C00917-O001,2025-08-13,Electronics,Store,4,224.45,0.1593,188.7,0
C00917,C00917-O005,2025-09-10,Electronics,Store,2,178.33,0.0461,170.1,0
C00917,C00917-O007,2025-10-01,Home,Store,1,186.46,0.0599,175.29,0
C00917,C00917-O010,2025-10-01,Home,Online,3,195.91,0.0558,184.98,0
C00917,C00917-O008,2025-10-12,Electronics,Online,3,221.96,0.0674,207.0,0
C00917,C00917-O011,2025-10-15,Electronics,Online,1,152.96,0.1708,126.84,0
C00917,C00917-O009,2026-02-03,Sports,Online,1,198.31,0.0563,187.14,0
C00917,C00917-O012,2026-03-15,Fashion,Online,5,142.23,0.1917,114.96,0
C00918,C00918-O014,2025-06-02,Fashion,Store,2,274.32,0.0887,249.99,0
C00918,C00918-O016,2025-06-25,Home,Store,1,99.44,0.0753,91.95,0
C00918,C00918-O013,2025-07-09,Home,Store,1,155.37,0.0797,142.98,0
C00918,C00918-O010,2025-09-05,Electronics,Store,1,190.43,0.0603,178.95,1
C00918,C00918-O006,2025-09-12,Fashion,Store,1,159.81,0.1109,142.09,0
C00918,C00918-O001,2025-09-17,Beauty,Store,2,202.24,0.1117,179.66,0
C00918,C00918-O002,2025-09-18,Beauty,Store,1,105.92,0.086,96.8,0
C00918,C00918-O009,2025-11-02,Home,Store,2,132.75,0.0549,125.46,0
C00918,C00918-O005,2025-11-03,Fashion,Online,3,101.04,0.0289,98.12,0
C00918,C00918-O011,2025-11-20,Fashion,Store,6,149.21,0.0948,135.06,0
C00918,C00918-O018,2026-01-02,Sports,Store,4,173.49,0.1035,155.54,0
C00918,C00918-O017,2026-01-04,Home,Online,1,160.74,0.0469,153.2,0
C00918,C00918-O012,2026-01-05,Home,Online,3,215.63,0.0249,210.26,0
C00918,C00918-O004,2026-01-09,Grocery,Online,2,248.71,0.2413,188.69,0
C00918,C00918-O007,2026-01-25,Electronics,Online,3,103.5,0.1313,89.91,0
C00918,C00918-O020,2026-02-15,Fashion,Store,1,165.74,0.166,138.23,0
C00918,C00918-O003,2026-02-18,Electronics,Online,1,199.1,0.038,191.54,0
C00918,C00918-O008,2026-02-21,Electronics,Online,2,232.74,0.2175,182.12,0
C00918,C00918-O015,2026-02-22,Electronics,Online,4,204.68,0.1863,166.54,0
C00918,C00918-O019,2026-02-24,Grocery,Online,2,201.27,0.066,187.99,0
C00918,C00918-O021,2026-03-21,Fashion,Store,2,243.57,0.1349,210.7,0
C00919,C00919-O004,2025-06-28,Grocery,Online,4,124.73,0.2352,95.4,0
C00919,C00919-O001,2025-09-15,Home,Online,2,98.2,0.4776,51.3,0
C00919,C00919-O005,2025-10-16,Fashion,Store,2,145.24,0.3838,89.5,0
C00919,C00919-O006,2025-11-07,Fashion,Store,3,158.33,0.3742,99.08,0
C00919,C00919-O011,2025-11-25,Electronics,Online,2,233.87,0.1397,201.19,0
C00919,C00919-O010,2025-12-02,Electronics,Online,1,147.77,0.0698,137.46,0
C00919,C00919-O012,2025-12-27,Beauty,Online,2,119.64,0.3116,82.36,0
C00919,C00919-O007,2025-12-29,Fashion,Online,5,103.74,0.2765,75.05,0
C00919,C00919-O008,2026-01-04,Sports,Online,1,110.97,0.2945,78.29,0
C00919,C00919-O002,2026-01-08,Home,Online,1,87.75,0.1612,73.61,0
C00919,C00919-O009,2026-01-17,Sports,Store,6,134.05,0.1415,115.08,1
C00919,C00919-O003,2026-02-06,Electronics,Online,2,97.99,0.1637,81.95,0
C00919,C00919-O013,2026-03-09,Electronics,Online,1,156.47,0.0479,148.98,0
C00920,C00920-O006,2025-04-07,Electronics,Online,3,360.0,0.1584,302.97,0
C00920,C00920-O007,2025-05-16,Beauty,Store,3,224.37,0.2202,174.97,0
C00920,C00920-O003,2025-05-21,Fashion,Online,1,199.05,0.3383,131.71,1
C00920,C00920-O005,2025-05-27,Fashion,Online,2,303.88,0.2876,216.48,0
C00920,C00920-O001,2025-05-30,Fashion,Store,3,209.26,0.1144,185.32,0
C00920,C00920-O002,2025-05-30,Sports,Online,5,212.45,0.3069,147.25,0
C00920,C00920-O004,2025-06-15,Home,Store,2,112.4,0.3258,75.78,0
C00920,C00920-O008,2025-10-06,Electronics,Store,3,188.06,0.2611,138.96,0
C00921,C00921-O009,2025-06-25,Electronics,Store,1,317.1,0.1404,272.57,0
C00921,C00921-O014,2025-07-30,Fashion,Online,2,154.31,0.1512,130.98,0
C00921,C00921-O008,2025-08-17,Sports,Online,1,162.49,0.0623,152.37,0
C00921,C00921-O015,2025-08-19,Fashion,Store,3,105.81,0.0313,102.5,0
C00921,C00921-O011,2025-09-06,Electronics,Online,3,236.42,0.1843,192.85,0
C00921,C00921-O005,2025-10-10,Electronics,Online,1,149.38,0.0636,139.87,0
C00921,C00921-O004,2025-10-29,Electronics,Store,3,153.17,0.0478,145.85,0
C00921,C00921-O012,2025-11-04,Electronics,Store,3,240.81,0.01,238.4,0
C00921,C00921-O003,2025-11-06,Beauty,Online,5,123.1,0.2689,89.99,0
C00921,C00921-O007,2025-11-07,Electronics,Store,1,157.87,0.1032,141.58,0
C00921,C00921-O017,2025-12-16,Beauty,Store,4,169.79,0.193,137.02,0
C00921,C00921-O010,2025-12-21,Fashion,Store,1,200.31,0.2469,150.85,0
C00921,C00921-O013,2026-01-12,Home,Store,2,279.86,0.0643,261.86,0
C00921,C00921-O016,2026-01-21,Electronics,Store,2,227.52,0.01,225.25,0
C00921,C00921-O006,2026-02-05,Home,Online,1,316.57,0.01,313.41,0
C00921,C00921-O001,2026-02-18,Grocery,Store,4,310.84,0.1565,262.2,0
C00921,C00921-O002,2026-03-03,Grocery,Store,4,186.46,0.0863,170.37,0
C00921,C00921-O018,2026-03-20,Fashion,Online,4,172.0,0.0181,168.88,0
C00922,C00922-O001,2025-05-05,Grocery,Online,1,60.67,0.1459,51.82,0
C00922,C00922-O002,2025-05-31,Grocery,Store,1,79.43,0.4765,41.58,0
C00922,C00922-O003,2025-06-03,Grocery,Store,2,60.22,0.4028,35.96,1
C00922,C00922-O004,2025-10-06,Home,Online,1,76.13,0.2409,57.79,0
C00923,C00923-O001,2025-07-16,Beauty,Online,3,65.02,0.3139,44.61,1
C00923,C00923-O002,2025-09-06,Home,Online,3,67.75,0.2788,48.86,1
C00923,C00923-O003,2025-10-10,Electronics,Online,1,69.8,0.3286,46.87,0
C00923,C00923-O004,2025-11-13,Beauty,Online,6,72.23,0.4233,41.65,0
C00923,C00923-O005,2026-01-29,Electronics,Online,4,106.85,0.5356,49.62,0
C00924,C00924-O006,2025-04-11,Grocery,Online,6,176.86,0.4385,99.3,1
C00924,C00924-O003,2025-04-13,Electronics,Online,2,119.55,0.1757,98.54,0
C00924,C00924-O008,2025-04-19,Fashion,Store,3,186.08,0.5408,85.45,0
C00924,C00924-O007,2025-04-20,Electronics,Online,6,255.97,0.2364,195.46,0
C00924,C00924-O005,2025-04-28,Electronics,Online,2,218.47,0.5547,97.28,0
C00924,C00924-O004,2025-05-03,Beauty,Store,3,205.59,0.2374,156.79,0
C00924,C00924-O002,2025-05-16,Sports,Online,1,175.33,0.3905,106.87,0
C00924,C00924-O001,2025-05-18,Fashion,Store,3,294.92,0.1619,247.16,0
C00924,C00924-O009,2025-07-01,Electronics,Store,4,225.55,0.2442,170.46,0
C00924,C00924-O010,2025-12-03,Home,Online,1,227.64,0.3508,147.79,0
C00925,C00925-O011,2025-05-21,Grocery,Store,1,154.14,0.1085,137.42,0
C00925,C00925-O013,2025-08-11,Home,Online,2,216.08,0.1217,189.77,0
C00925,C00925-O006,2025-08-23,Grocery,Store,1,138.27,0.0693,128.68,0
C00925,C00925-O008,2025-09-05,Sports,Online,2,216.11,0.1388,186.11,0
C00925,C00925-O009,2025-09-05,Home,Store,3,140.99,0.0302,136.74,0
C00925,C00925-O014,2025-11-13,Fashion,Online,1,128.37,0.0362,123.72,0
C00925,C00925-O001,2025-12-11,Fashion,Online,1,241.39,0.0705,224.37,0
C00925,C00925-O004,2025-12-27,Electronics,Online,2,218.5,0.0589,205.63,0
C00925,C00925-O012,2026-01-01,Electronics,Store,2,208.15,0.0769,192.14,0
C00925,C00925-O015,2026-01-01,Home,Store,3,109.46,0.0149,107.83,0
C00925,C00925-O005,2026-01-07,Home,Store,1,226.04,0.0996,203.53,0
C00925,C00925-O007,2026-01-14,Grocery,Store,1,212.87,0.1079,189.9,0
C00925,C00925-O010,2026-01-25,Sports,Online,6,216.16,0.0916,196.36,0
C00925,C00925-O003,2026-02-03,Fashion,Online,5,204.72,0.0509,194.31,0
C00925,C00925-O002,2026-02-06,Electronics,Online,3,208.57,0.0394,200.35,1
C00925,C00925-O016,2026-03-16,Fashion,Store,4,213.18,0.01,211.05,0
C00926,C00926-O002,2025-07-06,Home,Online,3,112.87,0.1784,92.73,0
C00926,C00926-O007,2025-08-14,Electronics,Online,2,138.0,0.2508,103.38,0
C00926,C00926-O010,2025-09-24,Electronics,Online,3,121.77,0.2383,92.75,0
C00926,C00926-O001,2025-10-21,Sports,Online,3,265.2,0.0774,244.69,0
C00926,C00926-O005,2025-10-23,Home,Online,4,133.95,0.2247,103.84,0
C00926,C00926-O004,2025-11-11,Electronics,Store,3,209.74,0.2735,152.38,1
C00926,C00926-O008,2025-11-19,Home,Online,3,142.73,0.1831,116.59,1
C00926,C00926-O006,2025-11-28,Beauty,Store,1,51.82,0.196,41.66,0
C00926,C00926-O009,2025-12-18,Fashion,Online,2,138.32,0.3763,86.27,0
C00926,C00926-O011,2025-12-25,Electronics,Store,1,112.36,0.3283,75.48,0
C00926,C00926-O003,2026-01-18,Home,Online,1,160.11,0.411,94.31,0
C00926,C00926-O012,2026-03-02,Electronics,Online,3,101.49,0.4253,58.32,0
C00927,C00927-O001,2025-06-06,Electronics,Store,2,333.17,0.0892,303.47,0
C00927,C00927-O003,2025-07-18,Fashion,Online,1,150.38,0.0707,139.75,0
C00927,C00927-O018,2025-08-25,Home,Online,1,149.82,0.0778,138.17,0
C00927,C00927-O014,2025-08-28,Fashion,Online,1,110.94,0.0566,104.66,0
C00927,C00927-O009,2025-09-23,Fashion,Store,2,160.71,0.1782,132.07,0
C00927,C00927-O011,2025-11-08,Electronics,Online,4,141.86,0.0319,137.33,0
C00927,C00927-O006,2025-11-09,Home,Store,2,230.34,0.175,190.02,0
C00927,C00927-O007,2025-11-09,Home,Store,1,117.05,0.264,86.16,0
C00927,C00927-O005,2025-11-23,Home,Store,1,200.87,0.1827,164.16,0
C00927,C00927-O002,2025-12-14,Electronics,Store,2,286.39,0.115,253.44,0
C00927,C00927-O016,2025-12-23,Fashion,Store,1,179.15,0.0617,168.1,0
C00927,C00927-O004,2025-12-30,Fashion,Online,2,176.66,0.0238,172.46,0
C00927,C00927-O008,2026-01-03,Beauty,Store,1,211.72,0.1588,178.09,0
C00927,C00927-O017,2026-01-15,Fashion,Store,6,251.09,0.2352,192.04,0
C00927,C00927-O013,2026-01-16,Electronics,Store,2,214.65,0.0382,206.44,0
C00927,C00927-O015,2026-01-29,Fashion,Online,2,240.08,0.0655,224.35,0
C00927,C00927-O010,2026-02-10,Home,Store,2,192.74,0.0789,177.53,0
C00927,C00927-O012,2026-02-18,Beauty,Store,1,148.93,0.2485,111.92,0
C00927,C00927-O019,2026-03-17,Electronics,Store,2,123.13,0.0474,117.3,0
C00928,C00928-O002,2025-04-05,Beauty,Store,2,44.66,0.1866,36.33,0
C00928,C00928-O001,2025-04-06,Grocery,Store,4,35.09,0.2022,28.0,0
C00928,C00928-O003,2025-05-13,Fashion,Online,3,48.82,0.2969,34.32,0
C00929,C00929-O001,2025-06-26,Fashion,Online,4,86.21,0.2866,61.5,0
C00929,C00929-O003,2025-10-04,Fashion,Online,1,101.19,0.497,50.9,0
C00929,C00929-O004,2025-10-27,Sports,Online,5,73.89,0.4059,43.9,0
C00929,C00929-O005,2025-11-09,Beauty,Online,3,119.93,0.403,71.6,0
C00929,C00929-O002,2025-12-12,Sports,Online,1,72.32,0.65,25.31,0
C00929,C00929-O006,2026-03-03,Grocery,Online,5,116.54,0.3519,75.52,0
C00930,C00930-O003,2025-08-07,Home,Store,1,127.61,0.2928,90.25,0
C00930,C00930-O004,2025-08-22,Sports,Online,1,68.21,0.65,23.87,0
C00930,C00930-O006,2025-09-12,Beauty,Online,2,92.28,0.2928,65.26,0
C00930,C00930-O007,2025-09-13,Fashion,Online,2,136.78,0.5606,60.1,0
C00930,C00930-O002,2025-09-25,Fashion,Online,4,148.15,0.4823,76.69,0
C00930,C00930-O008,2025-09-26,Home,Online,1,107.68,0.4598,58.17,0
C00930,C00930-O001,2025-11-27,Sports,Online,3,69.74,0.5025,34.7,0
C00930,C00930-O005,2025-11-30,Beauty,Online,2,64.93,0.4148,38.0,0
C00930,C00930-O009,2026-01-14,Beauty,Online,1,74.38,0.3379,49.25,0
C00931,C00931-O010,2025-07-14,Home,Online,3,175.47,0.3559,113.01,0
C00931,C00931-O007,2025-07-27,Grocery,Online,5,160.38,0.4284,91.68,0
C00931,C00931-O009,2025-08-11,Grocery,Store,1,98.69,0.1972,79.22,1
C00931,C00931-O011,2025-08-30,Electronics,Online,1,86.12,0.2237,66.85,0
C00931,C00931-O003,2025-09-05,Fashion,Online,3,143.32,0.422,82.84,1
C00931,C00931-O005,2025-10-01,Electronics,Online,1,196.29,0.2954,138.31,0
C00931,C00931-O002,2025-10-17,Home,Online,1,76.07,0.2223,59.16,0
C00931,C00931-O006,2025-11-03,Fashion,Online,3,121.27,0.061,113.87,0
C00931,C00931-O004,2025-11-11,Electronics,Store,1,116.7,0.4722,61.6,0
C00931,C00931-O008,2025-12-05,Fashion,Online,2,76.56,0.3132,52.58,1
C00931,C00931-O012,2026-01-19,Beauty,Online,1,104.9,0.0707,97.47,0
C00931,C00931-O001,2026-02-16,Home,Online,2,71.45,0.3665,45.27,0
C00931,C00931-O013,2026-03-19,Sports,Online,2,240.82,0.4137,141.2,0
C00932,C00932-O007,2025-09-04,Beauty,Online,4,129.33,0.2189,101.02,0
C00932,C00932-O008,2025-09-08,Beauty,Online,1,49.52,0.3922,30.1,0
C00932,C00932-O013,2025-09-17,Beauty,Online,2,142.23,0.2281,109.79,0
C00932,C00932-O010,2025-09-24,Home,Online,4,313.41,0.4111,184.57,0
C00932,C00932-O003,2025-10-15,Electronics,Store,3,126.97,0.1034,113.85,0
C00932,C00932-O005,2025-10-20,Sports,Online,2,105.27,0.5698,45.29,0
