customer_id,latent_persona,tenure_months,signup_date,support_ticket_bias,order_count,total_spend,avg_order_value,avg_discount_rate,return_rate,online_order_share,unique_categories,active_months,total_units,last_order_date,first_order_date,recency_days,purchase_frequency_per_month,revenue_per_month,active_month_ratio,avg_units_per_order,support_tickets,cluster_id,segment_name
C00419,Loyal Growth,21,2024-06-26,1,18,1687.9,93.7722,0.2207,0.1667,0.8889,5,8,37,2026-03-13,2025-07-26,13,0.8571,80.3762,0.381,2.0556,3,3,Champions
C00420,Dormant,21,2024-06-26,1,3,153.92,51.3067,0.127,0.0,0.3333,3,3,5,2025-06-09,2025-03-28,290,0.1429,7.3295,0.1429,1.6667,3,1,Dormant
C00421,Discount-Led,20,2024-07-26,0,9,384.96,42.7733,0.4884,0.0,0.5556,4,5,20,2026-01-17,2025-07-09,68,0.45,19.248,0.25,2.2222,0,2,Discount-Driven
C00422,Champions,24,2024-03-27,1,18,3217.18,178.7322,0.1076,0.0,0.7222,6,8,46,2026-03-18,2025-07-15,8,0.75,134.0492,0.3333,2.5556,1,0,Growth Loyalists
C00423,Champions,26,2024-01-26,0,14,2287.84,163.4171,0.113,0.0714,0.4286,5,8,25,2026-03-23,2025-08-01,3,0.5385,87.9938,0.3077,1.7857,0,0,Growth Loyalists
C00424,Champions,30,2023-09-26,0,20,3034.59,151.7295,0.1109,0.05,0.45,6,10,61,2026-03-23,2025-06-05,3,0.6667,101.153,0.3333,3.05,0,0,Growth Loyalists
C00425,Discount-Led,9,2025-06-26,0,7,276.55,39.5071,0.4736,0.0,0.8571,3,3,18,2026-01-25,2025-09-11,60,0.7778,30.7278,0.3333,2.5714,0,2,Discount-Driven
C00426,Discount-Led,19,2024-08-26,1,12,462.78,38.565,0.5107,0.3333,0.8333,5,5,34,2025-12-22,2025-04-18,94,0.6316,24.3568,0.2632,2.8333,2,2,Discount-Driven
C00427,Loyal Growth,25,2024-02-25,2,16,1464.98,91.5612,0.2481,0.0,0.875,6,9,44,2026-03-15,2025-06-22,11,0.64,58.5992,0.36,2.75,2,0,Growth Loyalists
C00428,Dormant,22,2024-05-27,0,4,190.32,47.58,0.2623,0.0,0.25,3,2,13,2025-07-04,2025-04-04,265,0.1818,8.6509,0.0909,3.25,0,1,Dormant
C00429,Champions,35,2023-04-27,0,23,3828.24,166.4452,0.1261,0.0,0.3913,6,8,55,2026-03-19,2025-08-24,7,0.6571,109.3783,0.2286,2.3913,0,0,Growth Loyalists
C00430,Discount-Led,14,2025-01-25,0,15,716.37,47.758,0.3933,0.0667,0.8,4,8,38,2026-01-20,2025-06-13,65,1.0714,51.1693,0.5714,2.5333,0,3,Champions
C00431,Dormant,20,2024-07-26,1,7,255.28,36.4686,0.309,0.2857,0.4286,3,3,15,2025-05-14,2025-03-28,316,0.35,12.764,0.15,2.1429,6,1,Dormant
C00432,Discount-Led,9,2025-06-26,0,5,245.13,49.026,0.4246,0.0,1.0,3,4,12,2026-01-13,2025-08-15,72,0.5556,27.2367,0.4444,2.4,3,2,Discount-Driven
C00433,Discount-Led,11,2025-04-26,0,13,606.66,46.6662,0.4593,0.1538,0.8462,5,8,43,2025-12-29,2025-05-27,87,1.1818,55.1509,0.7273,3.3077,0,3,Champions
C00434,Dormant,9,2025-06-26,1,7,308.15,44.0214,0.2561,0.0,0.2857,4,3,12,2025-08-02,2025-06-28,236,0.7778,34.2389,0.3333,1.7143,3,1,Dormant
C00435,Champions,21,2024-06-26,0,21,3371.51,160.5481,0.1002,0.0,0.4286,6,9,62,2026-03-16,2025-06-07,10,1.0,160.5481,0.4286,2.9524,0,0,Growth Loyalists
C00436,Loyal Growth,16,2024-11-25,1,9,1328.57,147.6189,0.2019,0.0,0.8889,6,7,22,2026-03-02,2025-05-19,24,0.5625,83.0356,0.4375,2.4444,2,0,Growth Loyalists
C00437,Champions,22,2024-05-27,1,11,1741.46,158.3145,0.0613,0.0,0.5455,6,6,30,2026-03-15,2025-08-31,11,0.5,79.1573,0.2727,2.7273,1,0,Growth Loyalists
C00438,High-Value At Risk,26,2024-01-26,2,13,2424.45,186.4962,0.1859,0.3077,0.6154,4,4,28,2025-09-14,2025-04-02,193,0.5,93.2481,0.1538,2.1538,5,4,High-Value At Risk
C00439,Discount-Led,20,2024-07-26,2,7,295.54,42.22,0.4987,0.2857,0.7143,4,7,22,2026-01-02,2025-06-19,83,0.35,14.777,0.35,3.1429,4,2,Discount-Driven
C00440,Discount-Led,15,2024-12-25,0,4,209.71,52.4275,0.4232,0.0,0.75,4,4,11,2026-02-16,2025-09-21,38,0.2667,13.9807,0.2667,2.75,0,2,Discount-Driven
C00441,Dormant,13,2025-02-24,0,4,156.7,39.175,0.3152,0.0,0.5,4,2,9,2025-05-30,2025-03-28,300,0.3077,12.0538,0.1538,2.25,2,1,Dormant
C00442,Champions,27,2023-12-27,1,17,2848.51,167.5594,0.0756,0.0,0.4706,5,8,38,2026-03-17,2025-07-29,9,0.6296,105.5004,0.2963,2.2353,1,0,Growth Loyalists
C00443,Discount-Led,9,2025-06-26,2,7,234.72,33.5314,0.529,0.1429,0.8571,4,6,19,2026-01-14,2025-07-12,71,0.7778,26.08,0.6667,2.7143,3,2,Discount-Driven
C00444,Loyal Growth,23,2024-04-26,3,17,1801.18,105.9518,0.2089,0.0588,0.9412,5,9,58,2026-03-04,2025-06-17,22,0.7391,78.3122,0.3913,3.4118,3,0,Growth Loyalists
C00445,Loyal Growth,11,2025-04-26,0,11,1019.04,92.64,0.1967,0.1818,1.0,5,7,25,2026-03-13,2025-06-16,13,1.0,92.64,0.6364,2.2727,0,3,Champions
C00446,Discount-Led,17,2024-10-26,2,5,231.98,46.396,0.4646,0.0,0.6,4,4,14,2026-03-01,2025-05-06,25,0.2941,13.6459,0.2353,2.8,2,2,Discount-Driven
C00447,Dormant,6,2025-09-25,1,3,109.55,36.5167,0.2116,0.3333,0.0,3,2,9,2025-10-18,2025-09-30,159,0.5,18.2583,0.3333,3.0,1,1,Dormant
C00448,Discount-Led,11,2025-04-26,0,8,391.0,48.875,0.451,0.0,1.0,4,5,14,2026-02-10,2025-07-17,44,0.7273,35.5455,0.4545,1.75,0,2,Discount-Driven
C00449,Champions,30,2023-09-26,2,15,2339.42,155.9613,0.1358,0.0,0.3333,5,8,38,2026-03-21,2025-07-13,5,0.5,77.9807,0.2667,2.5333,2,0,Growth Loyalists
C00450,Discount-Led,9,2025-06-26,0,12,534.74,44.5617,0.4682,0.25,0.9167,5,5,35,2026-01-08,2025-07-15,77,1.3333,59.4156,0.5556,2.9167,0,3,Champions
C00451,Champions,20,2024-07-26,1,18,3088.95,171.6083,0.1132,0.0556,0.3889,5,8,45,2026-03-24,2025-07-26,2,0.9,154.4475,0.4,2.5,1,0,Growth Loyalists
C00452,Dormant,22,2024-05-27,0,2,53.95,26.975,0.483,0.0,0.0,2,2,5,2025-06-13,2025-04-01,286,0.0909,2.4523,0.0909,2.5,3,1,Dormant
C00453,Discount-Led,18,2024-09-25,0,7,302.48,43.2114,0.5233,0.1429,0.7143,4,5,16,2025-12-24,2025-06-14,92,0.3889,16.8044,0.2778,2.2857,1,2,Discount-Driven
C00454,Champions,22,2024-05-27,1,20,3563.24,178.162,0.0957,0.0,0.6,6,8,50,2026-03-20,2025-08-20,6,0.9091,161.9655,0.3636,2.5,2,0,Growth Loyalists
C00455,Champions,34,2023-05-28,2,17,2898.42,170.4953,0.1073,0.1176,0.5882,6,9,46,2026-03-21,2025-07-19,5,0.5,85.2476,0.2647,2.7059,3,0,Growth Loyalists
C00456,Loyal Growth,10,2025-05-26,0,12,1402.41,116.8675,0.144,0.0833,0.75,4,7,29,2026-03-11,2025-07-09,15,1.2,140.241,0.7,2.4167,1,3,Champions
C00457,Dormant,10,2025-05-26,1,4,173.28,43.32,0.3392,0.0,0.5,2,3,11,2025-09-07,2025-05-28,200,0.4,17.328,0.3,2.75,6,1,Dormant
C00458,High-Value At Risk,24,2024-03-27,3,13,1989.35,153.0269,0.2366,0.1538,0.5385,5,5,28,2025-12-24,2025-04-04,92,0.5417,82.8896,0.2083,2.1538,3,4,High-Value At Risk
C00459,Discount-Led,18,2024-09-25,0,6,264.84,44.14,0.4165,0.3333,0.5,3,6,20,2026-02-14,2025-04-22,40,0.3333,14.7133,0.3333,3.3333,4,1,Dormant
C00460,Discount-Led,24,2024-03-27,0,10,605.44,60.544,0.4222,0.0,0.9,4,8,27,2026-02-09,2025-05-31,45,0.4167,25.2267,0.3333,2.7,0,2,Discount-Driven
C00461,Discount-Led,8,2025-07-26,0,12,483.61,40.3008,0.4918,0.0833,0.9167,5,5,31,2026-01-30,2025-09-04,55,1.5,60.4512,0.625,2.5833,1,3,Champions
C00462,Champions,19,2024-08-26,0,21,3138.24,149.44,0.1026,0.0,0.4762,5,8,51,2026-03-22,2025-06-23,4,1.1053,165.1705,0.4211,2.4286,0,0,Growth Loyalists
C00463,Dormant,10,2025-05-26,3,6,377.26,62.8767,0.2577,0.0,0.1667,3,3,9,2025-07-05,2025-05-27,264,0.6,37.726,0.3,1.5,7,1,Dormant
C00464,Loyal Growth,13,2025-02-24,0,15,1717.48,114.4987,0.2137,0.0,0.8,5,8,41,2026-03-02,2025-07-12,24,1.1538,132.1138,0.6154,2.7333,0,3,Champions
C00465,Discount-Led,8,2025-07-26,0,10,438.76,43.876,0.4417,0.2,0.9,6,6,22,2026-01-15,2025-08-13,70,1.25,54.845,0.75,2.2,0,3,Champions
C00466,Discount-Led,14,2025-01-25,0,14,610.37,43.5979,0.5024,0.1429,0.7143,6,7,36,2026-01-16,2025-05-30,69,1.0,43.5979,0.5,2.5714,1,2,Discount-Driven
C00467,Discount-Led,14,2025-01-25,0,8,370.88,46.36,0.4711,0.125,0.75,4,7,17,2026-02-01,2025-04-12,53,0.5714,26.4914,0.5,2.125,2,2,Discount-Driven
C00468,Dormant,22,2024-05-27,0,2,71.97,35.985,0.1656,1.0,0.5,2,2,7,2025-08-03,2025-05-06,235,0.0909,3.2714,0.0909,3.5,7,1,Dormant
C00469,Champions,18,2024-09-25,0,15,2462.89,164.1927,0.1172,0.0,0.6667,5,8,49,2026-03-17,2025-07-02,9,0.8333,136.8272,0.4444,3.2667,0,0,Growth Loyalists
C00470,High-Value At Risk,26,2024-01-26,3,12,2418.67,201.5558,0.2037,0.0833,0.8333,4,6,28,2025-10-23,2025-03-30,154,0.4615,93.0258,0.2308,2.3333,4,4,High-Value At Risk
C00471,Loyal Growth,23,2024-04-26,2,18,1923.52,106.8622,0.218,0.1111,0.7778,6,10,44,2026-03-16,2025-05-22,10,0.7826,83.6313,0.4348,2.4444,2,0,Growth Loyalists
C00472,High-Value At Risk,22,2024-05-27,1,11,1927.11,175.1918,0.249,0.0909,0.6364,5,5,34,2025-11-17,2025-04-03,129,0.5,87.5959,0.2273,3.0909,4,4,High-Value At Risk
C00473,Champions,22,2024-05-27,0,13,2342.22,180.1708,0.0885,0.0,0.6154,5,9,38,2026-03-17,2025-05-31,9,0.5909,106.4645,0.4091,2.9231,0,0,Growth Loyalists
C00474,Champions,19,2024-08-26,1,11,1775.74,161.4309,0.0899,0.0909,0.3636,5,7,31,2026-03-21,2025-05-31,5,0.5789,93.46,0.3684,2.8182,1,0,Growth Loyalists
C00475,Loyal Growth,10,2025-05-26,0,13,1254.38,96.4908,0.3165,0.2308,0.7692,6,4,27,2026-02-27,2025-10-12,27,1.3,125.438,0.4,2.0769,1,3,Champions
C00476,Loyal Growth,23,2024-04-26,2,10,1059.02,105.902,0.2669,0.0,0.8,6,7,26,2026-02-24,2025-05-21,30,0.4348,46.0443,0.3043,2.6,3,0,Growth Loyalists
C00477,High-Value At Risk,19,2024-08-26,0,9,1847.76,205.3067,0.1909,0.2222,0.5556,5,4,27,2025-12-15,2025-04-05,101,0.4737,97.2505,0.2105,3.0,2,4,High-Value At Risk
C00478,Discount-Led,8,2025-07-26,1,8,292.68,36.585,0.5804,0.25,0.75,4,4,16,2026-01-02,2025-09-16,83,1.0,36.585,0.5,2.0,2,2,Discount-Driven
C00479,Discount-Led,15,2024-12-25,0,11,612.73,55.7027,0.389,0.0909,0.8182,6,8,22,2026-02-27,2025-05-19,27,0.7333,40.8487,0.5333,2.0,1,2,Discount-Driven
C00480,Loyal Growth,20,2024-07-26,1,9,873.12,97.0133,0.2402,0.1111,0.5556,4,6,25,2026-02-25,2025-07-06,29,0.45,43.656,0.3,2.7778,2,4,High-Value At Risk
C00481,Loyal Growth,10,2025-05-26,1,10,729.07,72.907,0.2811,0.0,0.8,5,4,28,2026-03-14,2025-10-08,12,1.0,72.907,0.4,2.8,1,3,Champions
C00482,Loyal Growth,19,2024-08-26,1,14,1603.78,114.5557,0.1823,0.0,0.8571,6,8,36,2026-03-11,2025-07-11,15,0.7368,84.4095,0.4211,2.5714,2,0,Growth Loyalists
C00483,Discount-Led,12,2025-03-27,2,9,423.39,47.0433,0.4655,0.2222,0.7778,4,8,17,2026-01-16,2025-05-11,69,0.75,35.2825,0.6667,1.8889,2,2,Discount-Driven
C00484,Loyal Growth,19,2024-08-26,0,21,2530.75,120.5119,0.2038,0.0952,0.8571,6,7,51,2026-03-05,2025-08-03,21,1.1053,133.1974,0.3684,2.4286,1,3,Champions
C00485,Champions,33,2023-06-27,0,12,2031.33,169.2775,0.1151,0.0,0.4167,5,5,25,2026-03-19,2025-10-15,7,0.3636,61.5555,0.1515,2.0833,0,0,Growth Loyalists
C00486,Loyal Growth,17,2024-10-26,1,16,1679.35,104.9594,0.186,0.0625,0.75,6,9,52,2026-03-13,2025-05-20,13,0.9412,98.7853,0.5294,3.25,1,3,Champions
C00487,High-Value At Risk,22,2024-05-27,1,12,1951.1,162.5917,0.2302,0.1667,0.6667,6,5,31,2025-10-10,2025-03-29,167,0.5455,88.6864,0.2273,2.5833,1,4,High-Value At Risk
C00488,Loyal Growth,16,2024-11-25,0,20,2236.25,111.8125,0.2272,0.15,0.95,6,9,59,2026-03-16,2025-07-23,10,1.25,139.7656,0.5625,2.95,0,3,Champions
C00489,Discount-Led,8,2025-07-26,2,6,276.39,46.065,0.4813,0.1667,0.5,3,5,13,2026-01-08,2025-08-11,77,0.75,34.5488,0.625,2.1667,2,2,Discount-Driven
C00490,Discount-Led,10,2025-05-26,2,7,253.71,36.2443,0.4823,0.1429,0.5714,5,4,19,2026-03-03,2025-08-13,23,0.7,25.371,0.4,2.7143,2,2,Discount-Driven
C00491,Discount-Led,15,2024-12-25,0,7,322.43,46.0614,0.4408,0.1429,0.8571,5,5,25,2026-01-31,2025-07-04,54,0.4667,21.4953,0.3333,3.5714,1,2,Discount-Driven
C00492,Discount-Led,10,2025-05-26,0,7,363.2,51.8857,0.4852,0.0,0.7143,4,5,16,2026-01-10,2025-06-23,75,0.7,36.32,0.5,2.2857,1,2,Discount-Driven
C00493,Discount-Led,13,2025-02-24,1,10,452.67,45.267,0.4626,0.2,0.5,5,6,26,2026-02-25,2025-05-06,29,0.7692,34.8208,0.4615,2.6,2,2,Discount-Driven
C00494,Loyal Growth,24,2024-03-27,1,11,1278.94,116.2673,0.2355,0.0,0.7273,4,9,20,2026-03-08,2025-06-18,18,0.4583,53.2892,0.375,1.8182,1,0,Growth Loyalists
C00495,Discount-Led,22,2024-05-27,1,6,226.33,37.7217,0.4791,0.0,1.0,3,6,12,2026-02-02,2025-05-09,52,0.2727,10.2877,0.2727,2.0,1,2,Discount-Driven
C00496,High-Value At Risk,26,2024-01-26,0,15,2375.92,158.3947,0.2038,0.3333,0.5333,4,7,35,2025-12-23,2025-03-29,93,0.5769,91.3815,0.2692,2.3333,2,4,High-Value At Risk
C00497,High-Value At Risk,19,2024-08-26,2,7,954.27,136.3243,0.2704,0.1429,0.7143,5,5,12,2025-10-11,2025-04-05,166,0.3684,50.2247,0.2632,1.7143,5,4,High-Value At Risk
C00498,Discount-Led,18,2024-09-25,0,11,454.46,41.3145,0.4536,0.1818,0.8182,5,8,33,2026-02-03,2025-04-14,51,0.6111,25.2478,0.4444,3.0,0,2,Discount-Driven
C00499,Loyal Growth,17,2024-10-26,1,10,938.16,93.816,0.216,0.1,1.0,6,7,20,2026-03-07,2025-06-24,19,0.5882,55.1859,0.4118,2.0,1,0,Growth Loyalists
C00500,High-Value At Risk,25,2024-02-25,4,15,2581.82,172.1213,0.2423,0.3333,0.6667,6,5,34,2025-10-24,2025-03-31,153,0.6,103.2728,0.2,2.2667,6,4,High-Value At Risk
C00501,Discount-Led,20,2024-07-26,0,8,337.51,42.1888,0.4822,0.0,1.0,4,6,21,2026-02-19,2025-07-13,35,0.4,16.8755,0.3,2.625,0,2,Discount-Driven
C00502,Dormant,11,2025-04-26,3,6,223.92,37.32,0.3083,0.3333,0.5,4,3,15,2025-06-19,2025-04-27,280,0.5455,20.3564,0.2727,2.5,9,1,Dormant
C00503,Dormant,9,2025-06-26,1,1,31.93,31.93,0.4403,0.0,1.0,1,1,2,2025-09-07,2025-09-07,200,0.1111,3.5478,0.1111,2.0,1,1,Dormant
C00504,High-Value At Risk,25,2024-02-25,2,16,2546.07,159.1294,0.1791,0.125,0.4375,5,5,39,2025-11-18,2025-03-27,128,0.64,101.8428,0.2,2.4375,2,4,High-Value At Risk
C00505,High-Value At Risk,33,2023-06-27,1,10,1787.57,178.757,0.2092,0.2,0.7,5,5,30,2025-12-15,2025-04-06,101,0.303,54.1688,0.1515,3.0,2,4,High-Value At Risk
C00506,Discount-Led,23,2024-04-26,1,6,347.19,57.865,0.3891,0.0,0.6667,5,4,14,2026-02-26,2025-09-06,28,0.2609,15.0952,0.1739,2.3333,1,2,Discount-Driven
C00507,Loyal Growth,12,2025-03-27,1,17,1574.0,92.5882,0.2207,0.1765,0.8235,6,8,45,2026-03-08,2025-07-13,18,1.4167,131.1667,0.6667,2.6471,1,3,Champions
C00508,Dormant,21,2024-06-26,2,3,174.31,58.1033,0.3509,0.0,0.6667,3,2,7,2025-05-13,2025-04-10,317,0.1429,8.3005,0.0952,2.3333,5,1,Dormant
C00509,High-Value At Risk,13,2025-02-24,3,6,978.48,163.08,0.1747,0.3333,0.3333,3,4,11,2025-10-04,2025-04-08,173,0.4615,75.2677,0.3077,1.8333,3,4,High-Value At Risk
C00510,Champions,33,2023-06-27,1,21,3274.23,155.9157,0.1117,0.0952,0.4762,6,8,59,2026-03-14,2025-07-21,12,0.6364,99.2191,0.2424,2.8095,1,0,Growth Loyalists
C00511,Champions,20,2024-07-26,0,10,1606.35,160.635,0.0928,0.0,0.5,6,6,22,2026-03-23,2025-10-23,3,0.5,80.3175,0.3,2.2,0,0,Growth Loyalists
C00512,Dormant,17,2024-10-26,2,3,119.27,39.7567,0.3086,0.3333,0.3333,3,2,6,2025-06-01,2025-04-03,298,0.1765,7.0159,0.1176,2.0,4,1,Dormant
C00513,Champions,16,2024-11-25,0,19,2903.98,152.8411,0.0958,0.0,0.3158,6,9,35,2026-03-14,2025-06-06,12,1.1875,181.4988,0.5625,1.8421,0,0,Growth Loyalists
C00514,Loyal Growth,13,2025-02-24,0,12,1148.4,95.7,0.2328,0.0833,0.9167,6,7,26,2026-03-19,2025-09-30,7,0.9231,88.3385,0.5385,2.1667,0,3,Champions
C00515,Loyal Growth,25,2024-02-25,0,13,1145.9,88.1462,0.2798,0.0769,0.8462,5,10,28,2026-03-06,2025-04-29,20,0.52,45.836,0.4,2.1538,0,0,Growth Loyalists
C00516,Champions,28,2023-11-26,0,22,3884.2,176.5545,0.0834,0.0,0.5455,6,10,59,2026-03-14,2025-05-27,12,0.7857,138.7214,0.3571,2.6818,0,0,Growth Loyalists
C00517,Loyal Growth,26,2024-01-26,1,10,930.6,93.06,0.1925,0.2,0.6,3,7,21,2026-03-10,2025-09-08,16,0.3846,35.7923,0.2692,2.1,2,4,High-Value At Risk
C00518,Discount-Led,17,2024-10-26,2,9,321.42,35.7133,0.5191,0.1111,0.8889,5,7,21,2026-02-17,2025-04-26,37,0.5294,18.9071,0.4118,2.3333,2,2,Discount-Driven
C00519,Champions,32,2023-07-28,0,21,3735.18,177.8657,0.0995,0.0476,0.4762,4,7,51,2026-03-20,2025-08-26,6,0.6562,116.7244,0.2188,2.4286,0,0,Growth Loyalists
C00520,Dormant,16,2024-11-25,1,3,99.19,33.0633,0.3477,0.0,0.6667,3,3,6,2025-10-20,2025-04-14,157,0.1875,6.1994,0.1875,2.0,1,1,Dormant
C00521,Dormant,7,2025-08-26,2,5,180.1,36.02,0.2094,0.2,0.6,4,3,11,2025-10-05,2025-08-29,172,0.7143,25.7286,0.4286,2.2,4,1,Dormant
C00522,Loyal Growth,15,2024-12-25,0,10,932.12,93.212,0.2409,0.0,0.9,4,6,26,2026-02-26,2025-07-23,28,0.6667,62.1413,0.4,2.6,0,0,Growth Loyalists
C00523,Champions,24,2024-03-27,0,21,3434.66,163.5552,0.1199,0.0476,0.7143,6,9,55,2026-03-23,2025-07-08,3,0.875,143.1108,0.375,2.619,0,0,Growth Loyalists
C00524,Discount-Led,18,2024-09-25,2,8,305.21,38.1512,0.4743,0.125,0.75,5,5,16,2026-02-01,2025-07-04,53,0.4444,16.9561,0.2778,2.0,3,2,Discount-Driven
C00525,Champions,36,2023-03-28,0,23,3562.92,154.9096,0.0914,0.1304,0.6087,6,8,64,2026-03-19,2025-08-20,7,0.6389,98.97,0.2222,2.7826,0,0,Growth Loyalists
C00526,Loyal Growth,21,2024-06-26,0,20,2151.99,107.5995,0.2269,0.05,0.9,6,10,52,2026-03-15,2025-06-21,11,0.9524,102.4757,0.4762,2.6,0,3,Champions
C00527,Dormant,20,2024-07-26,2,3,142.7,47.5667,0.2835,0.0,0.3333,2,2,9,2025-07-18,2025-04-05,251,0.15,7.135,0.1,3.0,3,1,Dormant
C00528,Dormant,20,2024-07-26,0,4,156.33,39.0825,0.3696,0.0,0.5,3,3,7,2025-09-08,2025-04-17,199,0.2,7.8165,0.15,1.75,3,1,Dormant
C00529,Discount-Led,21,2024-06-26,0,14,715.66,51.1186,0.45,0.0,0.8571,6,7,26,2026-01-25,2025-06-14,60,0.6667,34.079,0.3333,1.8571,2,2,Discount-Driven
C00530,Loyal Growth,12,2025-03-27,0,17,1632.51,96.03,0.2329,0.0,0.6471,6,8,32,2026-03-04,2025-07-13,22,1.4167,136.0425,0.6667,1.8824,0,3,Champions
C00531,Discount-Led,23,2024-04-26,1,7,285.39,40.77,0.493,0.0,0.8571,4,5,19,2025-12-22,2025-06-04,94,0.3043,12.4083,0.2174,2.7143,2,2,Discount-Driven
C00532,Discount-Led,24,2024-03-27,0,11,566.32,51.4836,0.4544,0.2727,0.8182,5,8,18,2026-01-23,2025-05-21,62,0.4583,23.5967,0.3333,1.6364,1,2,Discount-Driven
C00533,Loyal Growth,14,2025-01-25,1,13,1403.17,107.9362,0.2371,0.0,0.9231,5,9,35,2026-03-17,2025-07-31,9,0.9286,100.2264,0.6429,2.6923,2,3,Champions
C00534,Discount-Led,13,2025-02-24,2,8,335.62,41.9525,0.4643,0.125,0.875,4,7,21,2026-01-03,2025-05-30,82,0.6154,25.8169,0.5385,2.625,3,2,Discount-Driven
C00535,Champions,35,2023-04-27,1,17,2632.35,154.8441,0.0878,0.0,0.6471,5,8,30,2026-03-14,2025-07-02,12,0.4857,75.21,0.2286,1.7647,1,0,Growth Loyalists
C00536,Loyal Growth,21,2024-06-26,0,11,1082.1,98.3727,0.236,0.0909,0.8182,4,6,29,2026-02-24,2025-06-24,30,0.5238,51.5286,0.2857,2.6364,0,0,Growth Loyalists
C00537,High-Value At Risk,36,2023-03-28,3,15,2424.94,161.6627,0.2241,0.1333,0.6,5,5,27,2025-09-15,2025-04-02,192,0.4167,67.3594,0.1389,1.8,6,4,High-Value At Risk
C00538,Champions,35,2023-04-27,1,10,1713.65,171.365,0.132,0.0,0.4,5,6,29,2026-03-23,2025-10-04,3,0.2857,48.9614,0.1714,2.9,1,0,Growth Loyalists
C00539,Champions,20,2024-07-26,2,10,1584.05,158.405,0.121,0.0,0.5,3,4,21,2026-03-16,2025-10-05,10,0.5,79.2025,0.2,2.1,2,0,Growth Loyalists
C00540,Dormant,6,2025-09-25,0,2,110.29,55.145,0.2982,0.5,0.5,2,2,7,2025-10-04,2025-09-29,173,0.3333,18.3817,0.3333,3.5,3,1,Dormant
C00541,Dormant,20,2024-07-26,3,7,393.76,56.2514,0.1905,0.1429,0.1429,3,5,14,2025-08-01,2025-03-26,237,0.35,19.688,0.25,2.0,5,1,Dormant
C00542,High-Value At Risk,13,2025-02-24,2,16,2493.01,155.8131,0.2272,0.25,0.5,5,5,41,2025-10-30,2025-04-06,147,1.2308,191.77,0.3846,2.5625,3,4,High-Value At Risk
C00543,Dormant,10,2025-05-26,0,7,219.86,31.4086,0.3131,0.2857,0.4286,4,3,18,2025-10-08,2025-06-04,169,0.7,21.986,0.3,2.5714,5,1,Dormant
C00544,Dormant,7,2025-08-26,1,6,242.62,40.4367,0.2693,0.1667,0.3333,2,2,12,2025-09-05,2025-08-27,202,0.8571,34.66,0.2857,2.0,3,1,Dormant
C00545,Champions,16,2024-11-25,0,11,1593.27,144.8427,0.1469,0.0,0.4545,6,8,27,2026-03-21,2025-04-30,5,0.6875,99.5794,0.5,2.4545,2,0,Growth Loyalists
C00546,High-Value At Risk,17,2024-10-26,1,12,1906.03,158.8358,0.256,0.0833,0.25,5,5,26,2025-08-28,2025-03-30,210,0.7059,112.1194,0.2941,2.1667,1,4,High-Value At Risk
C00547,Loyal Growth,17,2024-10-26,0,9,954.96,106.1067,0.2404,0.1111,0.8889,5,5,23,2026-03-11,2025-10-23,15,0.5294,56.1741,0.2941,2.5556,1,0,Growth Loyalists
C00548,Champions,27,2023-12-27,1,22,3483.91,158.3595,0.0873,0.0455,0.5455,6,9,58,2026-03-24,2025-05-18,2,0.8148,129.0337,0.3333,2.6364,1,0,Growth Loyalists
C00549,Discount-Led,15,2024-12-25,3,14,593.84,42.4171,0.4732,0.0,1.0,4,8,39,2025-12-30,2025-04-01,86,0.9333,39.5893,0.5333,2.7857,4,2,Discount-Driven
C00550,High-Value At Risk,15,2024-12-25,3,6,781.23,130.205,0.2012,0.5,0.5,3,4,18,2025-10-06,2025-03-28,171,0.4,52.082,0.2667,3.0,7,4,High-Value At Risk
C00551,High-Value At Risk,12,2025-03-27,3,11,1576.2,143.2909,0.255,0.0909,0.7273,5,5,24,2025-12-16,2025-04-11,100,0.9167,131.35,0.4167,2.1818,3,4,High-Value At Risk
C00552,Champions,36,2023-03-28,0,13,1939.22,149.1708,0.1516,0.0,0.3846,4,8,32,2026-03-22,2025-07-12,4,0.3611,53.8672,0.2222,2.4615,1,0,Growth Loyalists
C00553,Loyal Growth,16,2024-11-25,0,13,1220.27,93.8669,0.2796,0.1538,0.8462,6,9,38,2026-03-02,2025-05-14,24,0.8125,76.2669,0.5625,2.9231,1,3,Champions
C00554,Dormant,14,2025-01-25,1,5,208.24,41.648,0.325,0.0,0.2,3,3,13,2025-05-09,2025-03-29,321,0.3571,14.8743,0.2143,2.6,1,1,Dormant
C00555,Champions,18,2024-09-25,0,19,3148.75,165.7237,0.1007,0.1579,0.4737,5,10,48,2026-03-24,2025-06-13,2,1.0556,174.9306,0.5556,2.5263,0,0,Growth Loyalists
C00556,Loyal Growth,20,2024-07-26,1,9,891.54,99.06,0.2443,0.0,0.7778,4,4,20,2026-03-11,2025-09-10,15,0.45,44.577,0.2,2.2222,1,0,Growth Loyalists
C00557,Loyal Growth,21,2024-06-26,0,17,1647.82,96.9306,0.238,0.0,0.8824,6,8,39,2026-03-11,2025-04-20,15,0.8095,78.4676,0.381,2.2941,0,0,Growth Loyalists
C00558,High-Value At Risk,19,2024-08-26,4,14,2570.32,183.5943,0.2062,0.0,0.4286,4,6,27,2025-10-06,2025-03-28,171,0.7368,135.28,0.3158,1.9286,4,4,High-Value At Risk
